Datetime,H21
2014-09-01T00:00,432.754
2014-09-01T00:15,253.117
2014-09-01T00:30,277.562
2014-09-01T00:45,463.592
2014-09-01T01:00,321.832
2014-09-01T01:15,132.652
2014-09-01T01:30,173.808
2014-09-01T01:45,310.065
2014-09-01T02:00,226.712
2014-09-01T02:15,149.796
2014-09-01T02:30,176.032
2014-09-01T02:45,233.938
2014-09-01T03:00,349.108
2014-09-01T03:15,74.025
2014-09-01T03:30,220.701
2014-09-01T03:45,74.938
2014-09-01T04:00,434.65
2014-09-01T04:15,116.226
2014-09-01T04:30,210.645
2014-09-01T04:45,73.981
2014-09-01T05:00,261.27
2014-09-01T05:15,299.749
2014-09-01T05:30,210.642
2014-09-01T05:45,73.954
2014-09-01T06:00,286.427
2014-09-01T06:15,267.898
2014-09-01T06:30,199.26
2014-09-01T06:45,330.482
2014-09-01T07:00,213.21
2014-09-01T07:15,289.234
2014-09-01T07:30,320.145
2014-09-01T07:45,368.372
2014-09-01T08:00,141.889
2014-09-01T08:15,82.362
2014-09-01T08:30,261.77
2014-09-01T08:45,358.644
2014-09-01T09:00,155.344
2014-09-01T09:15,74.291
2014-09-01T09:30,340.445
2014-09-01T09:45,848.41
2014-09-01T10:00,700.395
2014-09-01T10:15,532.608
2014-09-01T10:30,527.241
2014-09-01T10:45,672.935
2014-09-01T11:00,924.802
2014-09-01T11:15,154.168
2014-09-01T11:30,74.191
2014-09-01T11:45,166.793
2014-09-01T12:00,405.387
2014-09-01T12:15,204.442
2014-09-01T12:30,209.143
2014-09-01T12:45,802.376
2014-09-01T13:00,1442.01
2014-09-01T13:15,1350.209
2014-09-01T13:30,1137.135
2014-09-01T13:45,644.071
2014-09-01T14:00,710.626
2014-09-01T14:15,1576.16
2014-09-01T14:30,1152.259
2014-09-01T14:45,985.766
2014-09-01T15:00,1019.717
2014-09-01T15:15,775.991
2014-09-01T15:30,593.065
2014-09-01T15:45,513.364
2014-09-01T16:00,529.842
2014-09-01T16:15,760.87
2014-09-01T16:30,482.369
2014-09-01T16:45,620.647
2014-09-01T17:00,448.996
2014-09-01T17:15,322.502
2014-09-01T17:30,288.314
2014-09-01T17:45,216.28
2014-09-01T18:00,514.498
2014-09-01T18:15,945.939
2014-09-01T18:30,1277.299
2014-09-01T18:45,2293.474
2014-09-01T19:00,2985.559
2014-09-01T19:15,2588.491
2014-09-01T19:30,2313.807
2014-09-01T19:45,3222.983
2014-09-01T20:00,3323.013
2014-09-01T20:15,2652.85
2014-09-01T20:30,2009.844
2014-09-01T20:45,2183.657
2014-09-01T21:00,3213.842
2014-09-01T21:15,2311.574
2014-09-01T21:30,2068.379
2014-09-01T21:45,1368.992
2014-09-01T22:00,501.572
2014-09-01T22:15,554.146
2014-09-01T22:30,660.772
2014-09-01T22:45,651.574
2014-09-01T23:00,707.045
2014-09-01T23:15,593.274
2014-09-01T23:30,508.309
