Datetime,H20
2014-10-01T00:00,127.882
2014-10-01T00:15,144.127
2014-10-01T00:30,224.888
2014-10-01T00:45,119.574
2014-10-01T01:00,44.01
2014-10-01T01:15,43.956
2014-10-01T01:30,231.554
2014-10-01T01:45,67.297
2014-10-01T02:00,44.021
2014-10-01T02:15,123.093
2014-10-01T02:30,147.37
2014-10-01T02:45,72.891
2014-10-01T03:00,44.037
2014-10-01T03:15,223.59
2014-10-01T03:30,95.775
2014-10-01T03:45,43.92
2014-10-01T04:00,43.926
2014-10-01T04:15,203.292
2014-10-01T04:30,107.445
2014-10-01T04:45,44.293
2014-10-01T05:00,43.99
2014-10-01T05:15,164.941
2014-10-01T05:30,144.616
2014-10-01T05:45,123.353
2014-10-01T06:00,134.929
2014-10-01T06:15,207.844
2014-10-01T06:30,239.785
2014-10-01T06:45,150.015
2014-10-01T07:00,128.036
2014-10-01T07:15,214.945
2014-10-01T07:30,168.186
2014-10-01T07:45,177.099
2014-10-01T08:00,54.029
2014-10-01T08:15,132.066
2014-10-01T08:30,44.059
2014-10-01T08:45,146.732
2014-10-01T09:00,75.515
2014-10-01T09:15,105.875
2014-10-01T09:30,165.714
2014-10-01T09:45,1049.591
2014-10-01T10:00,331.526
2014-10-01T10:15,50.711
2014-10-01T10:30,123.135
2014-10-01T10:45,43.926
2014-10-01T11:00,168.484
2014-10-01T11:15,55.289
2014-10-01T11:30,127.893
2014-10-01T11:45,43.945
2014-10-01T12:00,81.888
2014-10-01T12:15,142.42
2014-10-01T12:30,78.061
2014-10-01T12:45,97.406
2014-10-01T13:00,44.048
2014-10-01T13:15,127.749
2014-10-01T13:30,349.402
2014-10-01T13:45,136.332
2014-10-01T14:00,44.059
2014-10-01T14:15,44.002
2014-10-01T14:30,168.784
2014-10-01T14:45,121.633
2014-10-01T15:00,221.562
2014-10-01T15:15,330.198
2014-10-01T15:30,439.971
2014-10-01T15:45,318.967
2014-10-01T16:00,261.308
2014-10-01T16:15,200.18
2014-10-01T16:30,242.226
2014-10-01T16:45,296.125
2014-10-01T17:00,313.968
2014-10-01T17:15,81.5
2014-10-01T17:30,98.971
2014-10-01T17:45,220.82
2014-10-01T18:00,650.723
2014-10-01T18:15,1086.133
2014-10-01T18:30,670.387
2014-10-01T18:45,1001.444
2014-10-01T19:00,495.145
2014-10-01T19:15,475.397
2014-10-01T19:30,302.299
2014-10-01T19:45,298.378
2014-10-01T20:00,227.197
2014-10-01T20:15,1302.888
2014-10-01T20:30,402.693
2014-10-01T20:45,256.231
2014-10-01T21:00,43.959
2014-10-01T21:15,170.44
2014-10-01T21:30,190.737
2014-10-01T21:45,320.662
2014-10-01T22:00,259.705
2014-10-01T22:15,360.282
2014-10-01T22:30,496.385
2014-10-01T22:45,454.51
2014-10-01T23:00,496.38
2014-10-01T23:15,948.995
2014-10-01T23:30,603.905
2014-10-01T23:45,434.352
2014-10-02T00:00,399.781
2014-10-02T00:15,382.845
2014-10-02T00:30,469.821
2014-10-02T00:45,344.848
2014-10-02T01:00,280.904
2014-10-02T01:15,281.407
2014-10-02T01:30,387.542
2014-10-02T01:45,303.673
2014-10-02T02:00,199.061
2014-10-02T02:15,235.336
2014-10-02T02:30,326.989
2014-10-02T02:45,257.728
2014-10-02T03:00,191.353
2014-10-02T03:15,241.762
2014-10-02T03:30,271.566
2014-10-02T03:45,293.397
2014-10-02T04:00,196.469
2014-10-02T04:15,288.02
2014-10-02T04:30,194.699
2014-10-02T04:45,306.637
2014-10-02T05:00,219.502
2014-10-02T05:15,189.232
2014-10-02T05:30,43.967
2014-10-02T05:45,95.228
2014-10-02T06:00,143.707
2014-10-02T06:15,214.834
2014-10-02T06:30,127.919
2014-10-02T06:45,128.031
2014-10-02T07:00,229.387
2014-10-02T07:15,220.502
2014-10-02T07:30,105.084
2014-10-02T07:45,49.688
2014-10-02T08:00,156.202
2014-10-02T08:15,299.42
2014-10-02T08:30,273.558
