Datetime,H23
2014-09-01T00:00,20643.791
2014-09-01T00:15,24328.333
2014-09-01T00:30,29864.361
2014-09-01T00:45,16792.33
2014-09-01T01:00,18003.704
2014-09-01T01:15,24773.904
2014-09-01T01:30,23135.477
2014-09-01T01:45,18084.305
2014-09-01T02:00,23289.462
2014-09-01T02:15,21513.825
2014-09-01T02:30,28230.213
2014-09-01T02:45,22411.542
2014-09-01T03:00,14633.684
2014-09-01T03:15,18343.853
2014-09-01T03:30,18468.513
2014-09-01T03:45,19449.038
2014-09-01T04:00,15659.052
2014-09-01T04:15,24429.464
2014-09-01T04:30,21656.321
2014-09-01T04:45,20113.732
2014-09-01T05:00,22917.824
2014-09-01T05:15,32143.129
2014-09-01T05:30,20752.535
2014-09-01T05:45,21151.174
2014-09-01T06:00,18577.74
2014-09-01T06:15,19513.646
2014-09-01T06:30,18395.236
2014-09-01T06:45,19709.407
2014-09-01T07:00,22068.978
2014-09-01T07:15,26193.063
2014-09-01T07:30,27994.206
2014-09-01T07:45,31530.19
2014-09-01T08:00,30348.033
2014-09-01T08:15,36934.283
2014-09-01T08:30,30170.727
2014-09-01T08:45,26881.973
2014-09-01T09:00,26839.285
2014-09-01T09:15,24777.137
2014-09-01T09:30,22546.142
2014-09-01T09:45,22662.719
2014-09-01T10:00,10550.644
2014-09-01T10:15,14537.667
2014-09-01T10:30,8954.412
2014-09-01T10:45,10743.519
2014-09-01T11:00,6959.625
2014-09-01T11:15,6634.346
2014-09-01T11:30,8603.317
2014-09-01T11:45,16659.596
2014-09-01T12:00,10598.111
2014-09-01T12:15,10299.912
2014-09-01T12:30,12655.013
2014-09-01T12:45,3486.859
2014-09-01T13:00,2311.313
2014-09-01T13:15,846.542
2014-09-01T13:30,11890.873
2014-09-01T13:45,15678.516
2014-09-01T14:00,14261.215
2014-09-01T14:15,2213.542
2014-09-01T14:30,458.921
2014-09-01T14:45,455.293
2014-09-01T15:00,312.728
2014-09-01T15:15,3101.497
2014-09-01T15:30,9235.748
2014-09-01T15:45,729.652
2014-09-01T16:00,1878.346
2014-09-01T16:15,14360.186
2014-09-01T16:30,10940.468
2014-09-01T16:45,2182.369
2014-09-01T17:00,3609.539
2014-09-01T17:15,6398.765
2014-09-01T17:30,376.858
2014-09-01T17:45,2638.069
2014-09-01T18:00,2713.457
2014-09-01T18:15,3466.807
2014-09-01T18:30,5678.747
2014-09-01T18:45,14577.599
2014-09-01T19:00,10437.72
2014-09-01T19:15,22582.624
2014-09-01T19:30,18701.908
2014-09-01T19:45,13399.419
2014-09-01T20:00,15085.226
2014-09-01T20:15,23195.679
2014-09-01T20:30,19551.778
2014-09-01T20:45,19598.735
2014-09-01T21:00,20481.572
2014-09-01T21:15,19918.085
2014-09-01T21:30,22220.26
2014-09-01T21:45,30380.764
2014-09-01T22:00,21695.233
2014-09-01T22:15,23185.061
2014-09-01T22:30,21968.065
2014-09-01T22:45,19941.565
2014-09-01T23:00,20689.464
2014-09-01T23:15,23429.332
2014-09-01T23:30,30106.182
2014-09-01T23:45,22735.081
2014-09-02T00:00,18963.914
2014-09-02T00:15,18053.796
2014-09-02T00:30,17143.664
2014-09-02T00:45,15708.065
2014-09-02T01:00,16483.92
2014-09-02T01:15,23283.854
2014-09-02T01:30,27313.836
2014-09-02T01:45,16926.561
2014-09-02T02:00,21065.214
2014-09-02T02:15,20409.45
2014-09-02T02:30,19225.019
2014-09-02T02:45,15418.771
2014-09-02T03:00,15890.778
2014-09-02T03:15,17304.479
2014-09-02T03:30,19113.884
2014-09-02T03:45,20508.593
2014-09-02T04:00,17218.373
2014-09-02T04:15,24287.255
2014-09-02T04:30,25155.674
2014-09-02T04:45,16161.56
2014-09-02T05:00,19266.594
2014-09-02T05:15,20453.772
2014-09-02T05:30,20984.356
2014-09-02T05:45,19029.766
2014-09-02T06:00,20623.145
2014-09-02T06:15,18553.609
2014-09-02T06:30,18540.61
2014-09-02T06:45,20783.649
2014-09-02T07:00,23429.819
2014-09-02T07:15,28157.512
2014-09-02T07:30,37179.987
2014-09-02T07:45,35255.661
2014-09-02T08:00,31761.602
2014-09-02T08:15,32218.217
2014-09-02T08:30,25381.495
2014-09-02T08:45,23906.428
2014-09-02T09:00,17638.504
2014-09-02T09:15,21183.502
2014-09-02T09:30,55261.604
2014-09-02T09:45,46069.346
2014-09-02T10:00,28584.486
2014-09-02T10:15,27173.949
2014-09-02T10:30,25443.984
2014-09-02T10:45,12334.983
2014-09-02T11:00,5756.651
2014-09-02T11:15,10273.962
2014-09-02T11:30,13923.963
2014-09-02T11:45,14738.577
2014-09-02T12:00,999.98
2014-09-02T12:15,63.8
2014-09-02T12:30,323.622
2014-09-02T12:45,4436.039
2014-09-02T13:00,2536.74
2014-09-02T13:15,930.576
2014-09-02T13:30,1353.903
2014-09-02T13:45,3928.965
2014-09-02T14:00,5631.455
2014-09-02T14:15,921.118
2014-09-02T14:30,773.927
2014-09-02T14:45,413.943
2014-09-02T15:00,70.339
2014-09-02T15:15,872.206
2014-09-02T15:30,124.913
2014-09-02T15:45,823.672
2014-09-02T16:00,53.686
2014-09-02T16:15,661.094
2014-09-02T16:30,307.551
2014-09-02T16:45,76.218
2014-09-02T17:00,91.309
2014-09-02T17:15,106.327
2014-09-02T17:30,392.956
2014-09-02T17:45,265.758
2014-09-02T18:00,399.467
2014-09-02T18:15,394.93
2014-09-02T18:30,744.4
2014-09-02T18:45,1885.03
2014-09-02T19:00,15109.831
2014-09-02T19:15,11116.956
2014-09-02T19:30,9278.871
2014-09-02T19:45,7800.726
2014-09-02T20:00,9195.557
2014-09-02T20:15,15863.645
2014-09-02T20:30,15104.026
2014-09-02T20:45,19075.558
2014-09-02T21:00,19231.083
2014-09-02T21:15,20147.552
2014-09-02T21:30,19657.292
2014-09-02T21:45,26337.866
2014-09-02T22:00,26739.062
2014-09-02T22:15,21882.033
2014-09-02T22:30,19519.812
2014-09-02T22:45,19294.954
2014-09-02T23:00,16596.303
2014-09-02T23:15,23020.778
2014-09-02T23:30,24699.062
2014-09-02T23:45,16125.197
2014-09-03T00:00,15093.479
2014-09-03T00:15,16649.933
2014-09-03T00:30,14593.66
2014-09-03T00:45,15572.518
2014-09-03T01:00,14803.605
2014-09-03T01:15,21430.95
2014-09-03T01:30,22853.849
2014-09-03T01:45,13393.863
2014-09-03T02:00,16972.458
2014-09-03T02:15,15442.057
2014-09-03T02:30,17573.882
2014-09-03T02:45,12483.846
2014-09-03T03:00,12767.199
2014-09-03T03:15,13573.767
2014-09-03T03:30,14937.317
2014-09-03T03:45,15654.255
2014-09-03T04:00,14342.627
2014-09-03T04:15,19847.853
2014-09-03T04:30,23143.721
2014-09-03T04:45,11995.702
2014-09-03T05:00,16201.111
2014-09-03T05:15,17193.752
2014-09-03T05:30,16474.231
2014-09-03T05:45,15843.017
2014-09-03T06:00,17168.792
2014-09-03T06:15,15793.69
2014-09-03T06:30,15794.366
2014-09-03T06:45,16280.294
2014-09-03T07:00,19576.735
2014-09-03T07:15,21098.203
2014-09-03T07:30,29397.364
2014-09-03T07:45,29437.893
2014-09-03T08:00,52002.38
2014-09-03T08:15,53473.986
2014-09-03T08:30,57174.793
2014-09-03T08:45,38654.856
2014-09-03T09:00,33829.459
2014-09-03T09:15,35254.023
2014-09-03T09:30,37494.5
2014-09-03T09:45,29474.023
2014-09-03T10:00,25951.752
2014-09-03T10:15,18149.035
2014-09-03T10:30,85.804
2014-09-03T10:45,12302.366
2014-09-03T11:00,22281.092
2014-09-03T11:15,32021.308
2014-09-03T11:30,39719.385
2014-09-03T11:45,30294.015
2014-09-03T12:00,44167.75
2014-09-03T12:15,53771.26
2014-09-03T12:30,51899.579
2014-09-03T12:45,17088.219
2014-09-03T13:00,4056.171
2014-09-03T13:15,1918.395
2014-09-03T13:30,490.955
2014-09-03T13:45,8100.903
2014-09-03T14:00,7481.857
2014-09-03T14:15,537.912
2014-09-03T14:30,801.237
2014-09-03T14:45,1213.195
2014-09-03T15:00,652.555
2014-09-03T15:15,473.882
2014-09-03T15:30,591.462
2014-09-03T15:45,1990.353
2014-09-03T16:00,1896.72
2014-09-03T16:15,942.447
2014-09-03T16:30,540.371
2014-09-03T16:45,539.891
2014-09-03T17:00,642.561
2014-09-03T17:15,474.088
2014-09-03T17:30,625.915
2014-09-03T17:45,768.195
2014-09-03T18:00,507.056
2014-09-03T18:15,531.969
2014-09-03T18:30,576.058
2014-09-03T18:45,642.745
2014-09-03T19:00,507.442
2014-09-03T19:15,432.024
2014-09-03T19:30,258.877
2014-09-03T19:45,571.62
2014-09-03T20:00,4696.865
2014-09-03T20:15,17259.302
2014-09-03T20:30,16761.382
2014-09-03T20:45,19209.35
2014-09-03T21:00,21740.756
2014-09-03T21:15,18499.387
2014-09-03T21:30,20752.414
2014-09-03T21:45,22338.764
2014-09-03T22:00,29957.44
2014-09-03T22:15,27687.56
2014-09-03T22:30,22207.923
2014-09-03T22:45,20320.551
2014-09-03T23:00,20954.808
2014-09-03T23:15,25186.427
2014-09-03T23:30,26278.984
2014-09-03T23:45,18873.772
2014-09-04T00:00,15793.821
2014-09-04T00:15,16654.448
2014-09-04T00:30,15062.05
2014-09-04T00:45,13683.685
2014-09-04T01:00,13253.709
2014-09-04T01:15,20276.611
2014-09-04T01:30,22329.728
2014-09-04T01:45,14403.863
2014-09-04T02:00,16564.167
2014-09-04T02:15,14351.975
2014-09-04T02:30,17942.728
2014-09-04T02:45,13495.859
2014-09-04T03:00,13385.231
2014-09-04T03:15,13678.537
2014-09-04T03:30,18003.885
2014-09-04T03:45,16663.789
2014-09-04T04:00,13266.459
2014-09-04T04:15,20415.132
2014-09-04T04:30,22474.14
2014-09-04T04:45,12533.736
2014-09-04T05:00,16526.36
2014-09-04T05:15,17259.838
2014-09-04T05:30,16679.178
2014-09-04T05:45,15433.812
2014-09-04T06:00,18546.872
2014-09-04T06:15,16354.418
2014-09-04T06:30,16406.087
2014-09-04T06:45,17880.33
2014-09-04T07:00,18341.756
2014-09-04T07:15,20015.109
2014-09-04T07:30,22102.814
2014-09-04T07:45,26991.347
2014-09-04T08:00,26219.286
2014-09-04T08:15,53144.9
2014-09-04T08:30,50841.025
2014-09-04T08:45,50213.961
2014-09-04T09:00,47158.874
2014-09-04T09:15,50437.516
2014-09-04T09:30,40339.307
2014-09-04T09:45,33533.005
2014-09-04T10:00,20055.494
2014-09-04T10:15,13307.556
2014-09-04T10:30,11077.03
2014-09-04T10:45,478.2
2014-09-04T11:00,409.447
2014-09-04T11:15,769.329
2014-09-04T11:30,439.873
2014-09-04T11:45,594.004
2014-09-04T12:00,321.738
2014-09-04T12:15,291.108
2014-09-04T12:30,366.452
2014-09-04T12:45,350.541
2014-09-04T13:00,388.442
2014-09-04T13:15,163.359
2014-09-04T13:30,182.76
2014-09-04T13:45,56.864
2014-09-04T14:00,191.109
2014-09-04T14:15,152.601
2014-09-04T14:30,377.202
2014-09-04T14:45,339.164
2014-09-04T15:00,297.431
2014-09-04T15:15,263.816
2014-09-04T15:30,67.68
2014-09-04T15:45,170.455
2014-09-04T16:00,2240.88
2014-09-04T16:15,22058.887
2014-09-04T16:30,26804.805
2014-09-04T16:45,23829.887
