Datetime,H4
2014-12-01T00:00,191.263
2014-12-01T00:15,219.968
2014-12-01T00:30,118.49
2014-12-01T00:45,160.724
2014-12-01T01:00,158.882
2014-12-01T01:15,207.05
2014-12-01T01:30,142.06
2014-12-01T01:45,120.398
2014-12-01T02:00,197.048
2014-12-01T02:15,169.211
2014-12-01T02:30,180.922
2014-12-01T02:45,117.951
2014-12-01T03:00,199.9
2014-12-01T03:15,217.449
2014-12-01T03:30,133.809
2014-12-01T03:45,117.728
2014-12-01T04:00,252.262
2014-12-01T04:15,169.64
2014-12-01T04:30,117.472
2014-12-01T04:45,117.416
2014-12-01T05:00,235.128
2014-12-01T05:15,241.493
2014-12-01T05:30,193.289
2014-12-01T05:45,193.449
2014-12-01T06:00,262.44
2014-12-01T06:15,322.603
2014-12-01T06:30,193.382
2014-12-01T06:45,177.462
2014-12-01T07:00,184.44
2014-12-01T07:15,347.405
2014-12-01T07:30,209.633
2014-12-01T07:45,193.483
2014-12-01T08:00,146.866
2014-12-01T08:15,254.448
2014-12-01T08:30,407.084
2014-12-01T08:45,117.5
2014-12-01T09:00,117.429
2014-12-01T09:15,168.182
2014-12-01T09:30,267.118
2014-12-01T09:45,144.104
2014-12-01T10:00,1202.634
2014-12-01T10:15,467.039
2014-12-01T10:30,462.9
2014-12-01T10:45,365.272
2014-12-01T11:00,689.638
2014-12-01T11:15,1390.151
2014-12-01T11:30,993.337
2014-12-01T11:45,880.962
2014-12-01T12:00,341.494
2014-12-01T12:15,261.003
2014-12-01T12:30,260.849
2014-12-01T12:45,455.437
2014-12-01T13:00,259.01
2014-12-01T13:15,254.576
2014-12-01T13:30,342.377
2014-12-01T13:45,178.442
2014-12-01T14:00,211.112
2014-12-01T14:15,280.013
2014-12-01T14:30,347.193
2014-12-01T14:45,188.448
2014-12-01T15:00,315.099
2014-12-01T15:15,340.116
2014-12-01T15:30,331.25
2014-12-01T15:45,276.486
2014-12-01T16:00,291.606
2014-12-01T16:15,533.139
2014-12-01T16:30,410.814
2014-12-01T16:45,213.371
2014-12-01T17:00,222.402
2014-12-01T17:15,404.406
2014-12-01T17:30,371.755
2014-12-01T17:45,225.598
2014-12-01T18:00,337.539
2014-12-01T18:15,377.892
2014-12-01T18:30,363.192
2014-12-01T18:45,242.377
2014-12-01T19:00,325.017
2014-12-01T19:15,397.145
2014-12-01T19:30,572.789
2014-12-01T19:45,503.222
2014-12-01T20:00,496.416
2014-12-01T20:15,492.397
2014-12-01T20:30,690.742
2014-12-01T20:45,649.237
2014-12-01T21:00,582.516
2014-12-01T21:15,581.489
2014-12-01T21:30,615.83
2014-12-01T21:45,565.002
2014-12-01T22:00,438.122
2014-12-01T22:15,449.038
2014-12-01T22:30,524.267
2014-12-01T22:45,389.335
2014-12-01T23:00,359.108
2014-12-01T23:15,197.696
2014-12-01T23:30,280.342
2014-12-01T23:45,217.814
2014-12-02T00:00,260.106
2014-12-02T00:15,117.535
2014-12-02T00:30,167.431
2014-12-02T00:45,181.719
2014-12-02T01:00,199.368
2014-12-02T01:15,117.982
2014-12-02T01:30,216.457
2014-12-02T01:45,135.325
2014-12-02T02:00,172.048
2014-12-02T02:15,222.355
2014-12-02T02:30,148.812
2014-12-02T02:45,118.706
2014-12-02T03:00,138.282
2014-12-02T03:15,268.598
2014-12-02T03:30,145.902
2014-12-02T03:45,118.819
2014-12-02T04:00,119.256
2014-12-02T04:15,273.363
2014-12-02T04:30,234.636
2014-12-02T04:45,195.026
2014-12-02T05:00,195.284
2014-12-02T05:15,295.58
2014-12-02T05:30,293.879
2014-12-02T05:45,154.2
2014-12-02T06:00,121.427
2014-12-02T06:15,192.799
2014-12-02T06:30,359.477
2014-12-02T06:45,210.003
2014-12-02T07:00,196.214
2014-12-02T07:15,198.064
2014-12-02T07:30,327.998
2014-12-02T07:45,203.142
2014-12-02T08:00,132.364
2014-12-02T08:15,340.743
2014-12-02T08:30,181.73
2014-12-02T08:45,249.467
2014-12-02T09:00,148.209
2014-12-02T09:15,125.752
2014-12-02T09:30,127.671
2014-12-02T09:45,271.92
2014-12-02T10:00,174.997
2014-12-02T10:15,124.551
2014-12-02T10:30,124.532
2014-12-02T10:45,198.552
2014-12-02T11:00,239.172
2014-12-02T11:15,129.967
2014-12-02T11:30,123.484
2014-12-02T11:45,170.026
2014-12-02T12:00,189.909
2014-12-02T12:15,200.943
2014-12-02T12:30,183.37
2014-12-02T12:45,154.313
2014-12-02T13:00,1867.282
2014-12-02T13:15,1695.924
2014-12-02T13:30,512.306
2014-12-02T13:45,493.224
2014-12-02T14:00,160.338
2014-12-02T14:15,1428.588
2014-12-02T14:30,574.989
2014-12-02T14:45,122.049
2014-12-02T15:00,116.006
2014-12-02T15:15,115.928
2014-12-02T15:30,290.663
2014-12-02T15:45,160.749
2014-12-02T16:00,205.625
2014-12-02T16:15,274.5
2014-12-02T16:30,401.114
2014-12-02T16:45,361.486
2014-12-02T17:00,287.486
2014-12-02T17:15,389.113
2014-12-02T17:30,1233.18
2014-12-02T17:45,1111.847
2014-12-02T18:00,1772.606
2014-12-02T18:15,876.272
2014-12-02T18:30,325.403
2014-12-02T18:45,367.437
2014-12-02T19:00,284.535
2014-12-02T19:15,248.663
2014-12-02T19:30,372.337
2014-12-02T19:45,538.886
2014-12-02T20:00,441.826
2014-12-02T20:15,341.061
2014-12-02T20:30,248.924
2014-12-02T20:45,445.639
2014-12-02T21:00,253.588
2014-12-02T21:15,248.748
2014-12-02T21:30,248.817
2014-12-02T21:45,354.87
2014-12-02T22:00,308.537
2014-12-02T22:15,195.013
2014-12-02T22:30,270.953
2014-12-02T22:45,336.456
2014-12-02T23:00,408.772
2014-12-02T23:15,357.778
2014-12-02T23:30,345.338
2014-12-02T23:45,443.446
2014-12-03T00:00,405.993
2014-12-03T00:15,374.553
2014-12-03T00:30,379.79
2014-12-03T00:45,228.07
2014-12-03T01:00,131.731
2014-12-03T01:15,187.24
2014-12-03T01:30,204.202
2014-12-03T01:45,146.683
2014-12-03T02:00,118.322
2014-12-03T02:15,200.443
2014-12-03T02:30,184.843
